,Book_Title,Book_Author,Year_Published,Link_To_Image,Average_Rating,Total_Rating,Average_Age
1808,Ella Minnow Pea: A Novel in Letters,Mark Dunn,2002,http://images.amazon.com/images/P/0385722435.01.THUMBZZZ.jpg,3.7066666666666666,75,36.86274509803921
2020,Nightshade,John Saul,2001,http://images.amazon.com/images/P/0449005909.01.THUMBZZZ.jpg,2.76,75,36.20967741935484
764,Heartbreaker,Julie Garwood,2001,http://images.amazon.com/images/P/0671034006.01.THUMBZZZ.jpg,3.4,75,38.96
1817,The Persian Pickle Club,Sandra Dallas,1996,http://images.amazon.com/images/P/0312147015.01.THUMBZZZ.jpg,2.9466666666666668,75,42.04255319148936
1650,Secrets of the Morning (Cutler),V.C. Andrews,1991,http://images.amazon.com/images/P/0671695126.01.THUMBZZZ.jpg,2.3333333333333335,75,34.671875
235,No Safe Place,RICHARD NORTH PATTERSON,1999,http://images.amazon.com/images/P/0345404777.01.THUMBZZZ.jpg,1.3733333333333333,75,38.98148148148148
629,Behind the Scenes at the Museum : A Novel,Kate Atkinson,1999,http://images.amazon.com/images/P/0312150601.01.THUMBZZZ.jpg,2.3466666666666667,75,34.791666666666664
810,The Testament,John Grisham,1999,http://images.amazon.com/images/P/0099245027.01.THUMBZZZ.jpg,3.2,75,38.3469387755102
1270,Killjoy,Julie Garwood,2003,http://images.amazon.com/images/P/0345453816.01.THUMBZZZ.jpg,3.066666666666667,75,39.950819672131146
1294,Hanna's Daughters (Ballantine Reader's Circle),Marianne Fredriksson,1999,http://images.amazon.com/images/P/0345433491.01.THUMBZZZ.jpg,3.0933333333333333,75,48.125
1779,The Bourne Ultimatum,Robert Ludlum,1991,http://images.amazon.com/images/P/0553287737.01.THUMBZZZ.jpg,2.493333333333333,75,39.12765957446808
606,The Gold Coast,Nelson DeMille,1991,http://images.amazon.com/images/P/0446360856.01.THUMBZZZ.jpg,2.24,75,40.60377358490566
420,Holding the Dream (Dream Trilogy),Nora Roberts,2001,http://images.amazon.com/images/P/0515120006.01.THUMBZZZ.jpg,2.391891891891892,74,38.68518518518518
1458,Stargirl,JERRY SPINELLI,2002,http://images.amazon.com/images/P/037582233X.01.THUMBZZZ.jpg,3.9594594594594597,74,29.854545454545455
1711,After All These Years,Susan Isaacs,1994,http://images.amazon.com/images/P/0061091790.01.THUMBZZZ.jpg,1.6891891891891893,74,41.142857142857146
2019,My Point - And I Do Have One,Ellen Degeneres,1995,http://images.amazon.com/images/P/0553099558.01.THUMBZZZ.jpg,2.364864864864865,74,37.9375
1295,A 2nd Helping of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1994,http://images.amazon.com/images/P/1558743316.01.THUMBZZZ.jpg,2.689189189189189,74,35.129629629629626
1272,Flowers In The Attic (Dollanganger),V.C. Andrews,1990,http://images.amazon.com/images/P/0671729411.01.THUMBZZZ.jpg,4.04054054054054,74,29.24137931034483
1862,The Ballad of Frankie Silver,Sharyn McCrumb,1999,http://images.amazon.com/images/P/0451197399.01.THUMBZZZ.jpg,3.2432432432432434,74,39.979166666666664
2050,All Quiet on the Western Front,Erich Maria Remarque,1995,http://images.amazon.com/images/P/0449213943.01.THUMBZZZ.jpg,3.689189189189189,74,30.87037037037037
1624,Man and Boy: A Novel,Tony Parsons,2002,http://images.amazon.com/images/P/0743225082.01.THUMBZZZ.jpg,3.7027027027027026,74,35.816326530612244
1704,Naked in Death,J. D. Robb,2004,http://images.amazon.com/images/P/0425148297.01.THUMBZZZ.jpg,2.891891891891892,74,39.70909090909091
433,Sullivan's Island: A Lowcountry Tale,Dorothea Benton Frank,2000,http://images.amazon.com/images/P/0515127221.01.THUMBZZZ.jpg,2.864864864864865,74,39.88
1694,FROM POTTER'S FIELD,Patricia Cornwell,1995,http://images.amazon.com/images/P/0684195984.01.THUMBZZZ.jpg,3.391891891891892,74,42.69565217391305
1033,Stolen Lives: Twenty Years in a Desert Jail,Malika Oufkir,2001,http://images.amazon.com/images/P/0786868619.01.THUMBZZZ.jpg,3.175675675675676,74,35.26315789473684
2093,Empty Promises,Ann Rule,2000,http://images.amazon.com/images/P/0671025333.01.THUMBZZZ.jpg,2.7972972972972974,74,41.604166666666664
1693,Stormy Weather,Carl Hiaasen,1996,http://images.amazon.com/images/P/0446603422.01.THUMBZZZ.jpg,3.2162162162162162,74,38.5531914893617
309,Lonesome Dove,Larry McMurtry,1988,http://images.amazon.com/images/P/067168390X.01.THUMBZZZ.jpg,4.108108108108108,74,40.20754716981132
151,Brazen Virtue,Nora Roberts,1996,http://images.amazon.com/images/P/0553272837.01.THUMBZZZ.jpg,2.7837837837837838,74,39.983333333333334
748,Bittersweet,DANIELLE STEEL,2000,http://images.amazon.com/images/P/0440224845.01.THUMBZZZ.jpg,1.8243243243243243,74,41.31481481481482
844,One Thousand White Women : The Journals of May Dodd: A Novel,Jim Fergus,1999,http://images.amazon.com/images/P/0312199430.01.THUMBZZZ.jpg,4.148648648648648,74,39.30434782608695
831,The Outsiders,S. E. Hinton,1993,http://images.amazon.com/images/P/0440967694.01.THUMBZZZ.jpg,3.7027027027027026,74,28.833333333333332
301,Survivor : A Novel,CHUCK PALAHNIUK,2000,http://images.amazon.com/images/P/0385498721.01.THUMBZZZ.jpg,4.337837837837838,74,26.459016393442624
295,The Beekeeper's Apprentice,LAURIE R. KING,1996,http://images.amazon.com/images/P/0553571656.01.THUMBZZZ.jpg,3.364864864864865,74,39.244897959183675
1923,Born in Shame,Nora Roberts,1996,http://images.amazon.com/images/P/051511779X.01.THUMBZZZ.jpg,3.0945945945945947,74,37.49122807017544
1783,FIRST WIVES CLUB,Olivia Goldsmith,1993,http://images.amazon.com/images/P/0671797050.01.THUMBZZZ.jpg,1.9594594594594594,74,40.232142857142854
397,When the Wind Blows,James Patterson,1998,http://images.amazon.com/images/P/0316693324.01.THUMBZZZ.jpg,2.5675675675675675,74,41.18518518518518
690,Balzac and the Little Chinese Seamstress,Dai Sijie,2001,http://images.amazon.com/images/P/037541309X.01.THUMBZZZ.jpg,4.783783783783784,74,39.38636363636363
1329,Speaker for the Dead (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,http://images.amazon.com/images/P/0812550757.01.THUMBZZZ.jpg,3.081081081081081,74,31.84313725490196
1749,Unfit to Practice,Perri O'Shaughnessy,2003,http://images.amazon.com/images/P/0440236061.01.THUMBZZZ.jpg,2.5945945945945947,74,47.58620689655172
484,"These High, Green Hills (The Mitford Years)",Jan Karon,1997,http://images.amazon.com/images/P/0140257934.01.THUMBZZZ.jpg,2.684931506849315,73,40.08163265306123
2084,The Day After Tomorrow,Allan Folsom,1995,http://images.amazon.com/images/P/0446600415.01.THUMBZZZ.jpg,1.9452054794520548,73,41.97826086956522
735,Changes,Danielle Steel,1984,http://images.amazon.com/images/P/0440111811.01.THUMBZZZ.jpg,1.9863013698630136,73,38.11538461538461
1619,Cane River (Oprah's Book Club (Paperback)),Lalita Tademy,2002,http://images.amazon.com/images/P/0446678457.01.THUMBZZZ.jpg,3.3972602739726026,73,39.95238095238095
1551,The Celestine Prophecy,James Redfield,1995,http://images.amazon.com/images/P/0446671002.01.THUMBZZZ.jpg,3.5205479452054793,73,36.735849056603776
855,High Fidelity,Nick Hornby,2000,http://images.amazon.com/images/P/1573228214.01.THUMBZZZ.jpg,4.191780821917808,73,29.608695652173914
738,Primary Colors: A Novel of Politics,Anonymous,1996,http://images.amazon.com/images/P/0679448594.01.THUMBZZZ.jpg,2.0,73,37.770833333333336
1671,Outer Banks,Anne Rivers Siddons,1992,http://images.amazon.com/images/P/0061099732.01.THUMBZZZ.jpg,1.6575342465753424,73,42.48979591836735
1672,The Sisterhood of the Traveling Pants,Ann Brashares,2001,http://images.amazon.com/images/P/0385729332.01.THUMBZZZ.jpg,4.561643835616438,73,30.589285714285715
1564,Where is Joe Merchant?,Jimmy Buffett,1993,http://images.amazon.com/images/P/038072118X.01.THUMBZZZ.jpg,2.1232876712328768,73,37.833333333333336
695,MOONLIGHT BECOMES YOU,Mary Higgins Clark,1996,http://images.amazon.com/images/P/0684810387.01.THUMBZZZ.jpg,2.452054794520548,73,39.08163265306123
225,"For Better, for Worse: A Novel",Carole Matthews,2002,http://images.amazon.com/images/P/0380820447.01.THUMBZZZ.jpg,2.452054794520548,73,33.578947368421055
1740,Season of the Machete,James Patterson,1995,http://images.amazon.com/images/P/0446600474.01.THUMBZZZ.jpg,1.9452054794520548,73,36.689655172413794
175,The Rosewood Casket,Sharyn McCrumb,1997,http://images.amazon.com/images/P/0451184718.01.THUMBZZZ.jpg,2.328767123287671,73,43.54347826086956
1814,Family Album,Danielle Steel,1989,http://images.amazon.com/images/P/0440124344.01.THUMBZZZ.jpg,1.178082191780822,73,35.25925925925926
2143,Genuine Lies,Nora Roberts,1999,http://images.amazon.com/images/P/0553290789.01.THUMBZZZ.jpg,1.8356164383561644,73,37.90196078431372
936,The Once and Future King,T. H. White,1987,http://images.amazon.com/images/P/0441627404.01.THUMBZZZ.jpg,3.1506849315068495,73,31.236363636363638
1457,One Door Away from Heaven,Dean R. Koontz,2001,http://images.amazon.com/images/P/0553801376.01.THUMBZZZ.jpg,3.7260273972602738,73,40.340425531914896
341,The Flanders Panel,ARTURO PEREZ-REVERTE,1996,http://images.amazon.com/images/P/0553377868.01.THUMBZZZ.jpg,3.506849315068493,73,36.3469387755102
1415,Colony,Anne Rivers Siddons,1993,http://images.amazon.com/images/P/0061099708.01.THUMBZZZ.jpg,1.8082191780821917,73,44.52
241,The Mothman Prophecies,John A. Keel,2002,http://images.amazon.com/images/P/0765341972.01.THUMBZZZ.jpg,2.589041095890411,73,35.714285714285715
2021,The Kiss,Danielle Steel,2002,http://images.amazon.com/images/P/044023669X.01.THUMBZZZ.jpg,1.9863013698630136,73,40.64
1517,Alaska,James A. Michener,1994,http://images.amazon.com/images/P/0449217264.01.THUMBZZZ.jpg,1.8904109589041096,73,41.59574468085106
1389,Five Days in Paris,DANIELLE STEEL,1997,http://images.amazon.com/images/P/0440222842.01.THUMBZZZ.jpg,2.0136986301369864,73,37.29824561403509
1712,The Wedding,Danielle Steel,2001,http://images.amazon.com/images/P/0440236851.01.THUMBZZZ.jpg,1.5616438356164384,73,37.9811320754717
1120,The Fourth Hand,John Irving,2002,http://images.amazon.com/images/P/0345449347.01.THUMBZZZ.jpg,3.0821917808219177,73,39.34090909090909
1884,Ladder of Years,Anne Tyler,1996,http://images.amazon.com/images/P/0449910571.01.THUMBZZZ.jpg,2.486111111111111,72,39.3
1392,Whispers,Dean R. Koontz,2001,http://images.amazon.com/images/P/042518109X.01.THUMBZZZ.jpg,2.236111111111111,72,36.69565217391305
569,The Cat Who Went Up the Creek,Lilian Jackson Braun,2003,http://images.amazon.com/images/P/0515134384.01.THUMBZZZ.jpg,2.8055555555555554,72,43.55102040816327
296,Mother of Pearl,Melinda Haynes,1999,http://images.amazon.com/images/P/0786866276.01.THUMBZZZ.jpg,2.4305555555555554,72,38.56603773584906
868,And Then There Were None : A Novel,Agatha Christie,2001,http://images.amazon.com/images/P/0312979479.01.THUMBZZZ.jpg,2.5416666666666665,72,24.220338983050848
1648,Numbered Account,CHRISTOPHER REICH,1998,http://images.amazon.com/images/P/0440225299.01.THUMBZZZ.jpg,2.4166666666666665,72,41.17307692307692
826,Thursday'S At Eight,Debbie Macomber,2002,http://images.amazon.com/images/P/1551668912.01.THUMBZZZ.jpg,2.4444444444444446,72,42.340425531914896
1118,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,2000,http://images.amazon.com/images/P/0804115613.01.THUMBZZZ.jpg,3.2916666666666665,72,36.08163265306123
1129,Horse Whisperer,Nicholas Evans,0,http://images.amazon.com/images/P/0552143774.01.THUMBZZZ.jpg,3.861111111111111,72,38.30357142857143
974,The Green Mile: The Mouse on the Mile (Green Mile Series),Stephen King,1996,http://images.amazon.com/images/P/0451190521.01.THUMBZZZ.jpg,3.5694444444444446,72,34.96551724137931
2025,"Morning, Noon &amp; Night",Sidney Sheldon,1996,http://images.amazon.com/images/P/0446602213.01.THUMBZZZ.jpg,1.1666666666666667,72,42.3
139,Isle of Dogs,Patricia Daniels Cornwell,2001,http://images.amazon.com/images/P/039914739X.01.THUMBZZZ.jpg,2.361111111111111,72,42.96
1879,Considering Kate (The Stanislaskis) (Silhouette Special Edition),Nora Roberts,2001,http://images.amazon.com/images/P/0373243790.01.THUMBZZZ.jpg,2.513888888888889,72,34.72727272727273
1165,Red Mars (Mars Trilogy),Kim Stanley Robinson,1993,http://images.amazon.com/images/P/0553560735.01.THUMBZZZ.jpg,3.0972222222222223,72,34.549019607843135
468,The Cat Who Could Read Backwards,Lilian Jackson Braun,1994,http://images.amazon.com/images/P/0515090174.01.THUMBZZZ.jpg,2.8333333333333335,72,38.87234042553192
639,Whispers,BELVA PLAIN,1994,http://images.amazon.com/images/P/0440216745.01.THUMBZZZ.jpg,2.236111111111111,72,42.490196078431374
2096,Blue Diary,Alice Hoffman,2001,http://images.amazon.com/images/P/0399148027.01.THUMBZZZ.jpg,3.625,72,40.08771929824562
1877,Griffin &amp; Sabine: An Extraordinary Correspondence,Nick Bantock,1991,http://images.amazon.com/images/P/0877017883.01.THUMBZZZ.jpg,6.041666666666667,72,37.943396226415096
1628,Forbidden Fruit,Erica Spindler,1996,http://images.amazon.com/images/P/1551660717.01.THUMBZZZ.jpg,1.8333333333333333,72,38.72727272727273
910,Blackberry Wine,Joanne Harris,2001,http://images.amazon.com/images/P/0552998001.01.THUMBZZZ.jpg,3.5694444444444446,72,34.714285714285715
1605,The Cat Who Went into the Closet,Lilian Jackson Braun,1995,http://images.amazon.com/images/P/0515113328.01.THUMBZZZ.jpg,1.1944444444444444,72,42.94117647058823
1522,The Concrete Blonde (A Harry Bosch Novel),Michael Connelly,1995,http://images.amazon.com/images/P/0312955006.01.THUMBZZZ.jpg,3.138888888888889,72,45.595238095238095
1192,No Second  Chance,Harlan Coben,2003,http://images.amazon.com/images/P/0525947299.01.THUMBZZZ.jpg,3.875,72,45.6271186440678
456,Private Eyes (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1992,http://images.amazon.com/images/P/0553299506.01.THUMBZZZ.jpg,2.138888888888889,72,38.61538461538461
94,Neanderthal: A Novel,John Darnton,1997,http://images.amazon.com/images/P/0312963009.01.THUMBZZZ.jpg,1.7916666666666667,72,38.87234042553192
642,Born in Fire,Nora Roberts,1994,http://images.amazon.com/images/P/0515114693.01.THUMBZZZ.jpg,3.2083333333333335,72,38.29824561403509
1301,Acts of Malice,Perri O'Shaughnessy,2000,http://images.amazon.com/images/P/0440225817.01.THUMBZZZ.jpg,2.788732394366197,71,39.76086956521739
1259,Drums of Autumn,DIANA GABALDON,1997,http://images.amazon.com/images/P/044022425X.01.THUMBZZZ.jpg,4.056338028169014,71,36.75
1600,Windmills of the Gods,Sidney Sheldon,1987,http://images.amazon.com/images/P/0446350109.01.THUMBZZZ.jpg,1.8591549295774648,71,40.113207547169814
1878,Sein Language,JERRY SEINFELD,1993,http://images.amazon.com/images/P/0553096060.01.THUMBZZZ.jpg,2.7464788732394365,71,36.509433962264154
1072,Courting Trouble,Lisa Scottoline,2003,http://images.amazon.com/images/P/0061031410.01.THUMBZZZ.jpg,2.591549295774648,71,42.6
1569,The Millionaires,Brad Meltzer,2002,http://images.amazon.com/images/P/0446611921.01.THUMBZZZ.jpg,3.267605633802817,71,41.775510204081634
749,WAITING TO EXHALE,Terry McMillan,1993,http://images.amazon.com/images/P/0671864173.01.THUMBZZZ.jpg,1.9859154929577465,71,38.333333333333336
1330,The Woman Warrior : Memoirs of a Girlhood Among Ghosts,MAXINE HONG KINGSTON,1989,http://images.amazon.com/images/P/0679721886.01.THUMBZZZ.jpg,2.591549295774648,71,33.943396226415096
469,The Cat Who Knew Shakespeare,Lilian Jackson Braun,1988,http://images.amazon.com/images/P/0515095826.01.THUMBZZZ.jpg,2.943661971830986,71,40.80769230769231
448,He Sees You When You're Sleeping : A Novel,Carol Higgins Clark,2002,http://images.amazon.com/images/P/0743456866.01.THUMBZZZ.jpg,1.676056338028169,71,40.18181818181818
1823,Message from Nam,Danielle Steel,1991,http://images.amazon.com/images/P/0440209412.01.THUMBZZZ.jpg,1.9577464788732395,71,36.698113207547166
768,Southern Cross,Patricia Daniels Cornwell,1999,http://images.amazon.com/images/P/039914465X.01.THUMBZZZ.jpg,2.5211267605633805,71,42.0
1105,Things Fall Apart : A Novel,CHINUA ACHEBE,1994,http://images.amazon.com/images/P/0385474547.01.THUMBZZZ.jpg,4.23943661971831,71,33.06382978723404
674,Devil's Waltz (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1993,http://images.amazon.com/images/P/0553563521.01.THUMBZZZ.jpg,2.591549295774648,71,41.35294117647059
1950,Pet Sematary,Stephen King,1984,http://images.amazon.com/images/P/0451132378.01.THUMBZZZ.jpg,3.0140845070422535,71,36.54716981132076
135,The Sky Is Falling,Sidney Sheldon,2001,http://images.amazon.com/images/P/0446610178.01.THUMBZZZ.jpg,2.2816901408450705,71,38.41025641025641
383,Bad Heir Day,Wendy Holden,2001,http://images.amazon.com/images/P/0452281784.01.THUMBZZZ.jpg,2.408450704225352,71,33.236363636363635
2097,204 Rosewood Lane,Debbie Macomber,2002,http://images.amazon.com/images/P/1551669293.01.THUMBZZZ.jpg,1.704225352112676,71,39.32142857142857
1534,Talk Before Sleep: A Novel,Elizabeth Berg,1995,http://images.amazon.com/images/P/0440221099.01.THUMBZZZ.jpg,2.4788732394366195,71,41.212765957446805
722,Shipping News,E Annie Proulx,0,http://images.amazon.com/images/P/1857022424.01.THUMBZZZ.jpg,3.859154929577465,71,38.638297872340424
104,Lake News,Barbara Delinsky,2000,http://images.amazon.com/images/P/067103619X.01.THUMBZZZ.jpg,2.2253521126760565,71,41.56818181818182
1175,Patty Jane's House of Curl,Lorna Landvik,1999,http://images.amazon.com/images/P/0804114609.01.THUMBZZZ.jpg,2.788732394366197,71,40.38461538461539
39,Coyote Waits (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1992,http://images.amazon.com/images/P/0061099325.01.THUMBZZZ.jpg,2.3380281690140845,71,44.770833333333336
1687,Melody (Logan),V.C. Andrews,1996,http://images.amazon.com/images/P/0671534718.01.THUMBZZZ.jpg,2.591549295774648,71,31.76
169,Hiding in the Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000,http://images.amazon.com/images/P/0553576925.01.THUMBZZZ.jpg,1.9014084507042253,71,38.25925925925926
1787,The Rule of Four,Ian Caldwell,2004,http://images.amazon.com/images/P/0385337116.01.THUMBZZZ.jpg,3.704225352112676,71,43.05084745762712
1585,East of the Mountains,David Guterson,1999,http://images.amazon.com/images/P/0151002290.01.THUMBZZZ.jpg,2.6,70,46.26315789473684
955,The Artist's Way : A Spiritual Path to Higher Creativity,Julia Cameron,1992,http://images.amazon.com/images/P/0874776945.01.THUMBZZZ.jpg,3.7714285714285714,70,44.17391304347826
1998,The Cat Who Came to Breakfast,Lilian Jackson Braun,1995,http://images.amazon.com/images/P/0515115649.01.THUMBZZZ.jpg,1.8857142857142857,70,41.72727272727273
76,Angels &amp; Demons,Dan Brown,2003,http://images.amazon.com/images/P/0743486226.01.THUMBZZZ.jpg,3.585714285714286,70,40.233333333333334
346,Speak,Laurie Halse Anderson,2001,http://images.amazon.com/images/P/014131088X.01.THUMBZZZ.jpg,4.785714285714286,70,25.372549019607842
2031,Violin,Anne Rice,1999,http://images.amazon.com/images/P/0345425308.01.THUMBZZZ.jpg,1.8714285714285714,70,35.627450980392155
1497,Beach Music,PAT CONROY,1995,http://images.amazon.com/images/P/0385413041.01.THUMBZZZ.jpg,2.8285714285714287,70,42.333333333333336
1293,Speaking in Tongues,Jeffery Deaver,2002,http://images.amazon.com/images/P/0671024108.01.THUMBZZZ.jpg,2.757142857142857,70,40.22727272727273
1913,A Yellow Raft in Blue Water,Michael Dorris,1998,http://images.amazon.com/images/P/0446387878.01.THUMBZZZ.jpg,2.8142857142857145,70,39.0
530,The Murder Book,JONATHAN KELLERMAN,2002,http://images.amazon.com/images/P/0345452534.01.THUMBZZZ.jpg,3.1,70,38.479166666666664
1356,The Last Suppers,DIANE MOTT DAVIDSON,1995,http://images.amazon.com/images/P/055357258X.01.THUMBZZZ.jpg,3.6285714285714286,70,42.04255319148936
1138,Couplehood,Paul Reiser,1994,http://images.amazon.com/images/P/0553096834.01.THUMBZZZ.jpg,1.7,70,35.93617021276596
1412,Border Music,Robert James Waller,1995,http://images.amazon.com/images/P/0446518581.01.THUMBZZZ.jpg,2.1,70,39.03846153846154
316,The Education of Little Tree (A Zia Book),Forrest Carter,1986,http://images.amazon.com/images/P/0826308791.01.THUMBZZZ.jpg,3.0714285714285716,70,35.319148936170215
1021,Girls Night,Stef Ann Holm,2002,http://images.amazon.com/images/P/1551669498.01.THUMBZZZ.jpg,2.3,70,33.870370370370374
1198,Catering to Nobody,Diane Mott Davidson,1995,http://images.amazon.com/images/P/044922046X.01.THUMBZZZ.jpg,3.2285714285714286,70,38.36
1162,Taltos: Lives of the Mayfair Witches,Anne Rice,1996,http://images.amazon.com/images/P/0345404319.01.THUMBZZZ.jpg,4.0,70,32.74074074074074
1481,Their Eyes Were Watching God,Zora Neale Hurston,1998,http://images.amazon.com/images/P/0060931418.01.THUMBZZZ.jpg,3.7714285714285714,70,32.91836734693877
2102,"The Wide Window (A Series of Unfortunate Events, Book 3)",Lemony Snicket,2000,http://images.amazon.com/images/P/0064407683.01.THUMBZZZ.jpg,3.5428571428571427,70,29.862068965517242
837,"Memnoch the Devil (Vampire Chronicles, No 5)",Anne Rice,1997,http://images.amazon.com/images/P/0345409671.01.THUMBZZZ.jpg,3.8857142857142857,70,31.1
1163,Skeleton Crew,Stephen King,1986,http://images.amazon.com/images/P/0451168615.01.THUMBZZZ.jpg,3.342857142857143,70,33.96153846153846
1630,Memnoch the Devil : The Vampire Chronicles (Vampire Chronicles),ANNE RICE,1995,http://images.amazon.com/images/P/0679441018.01.THUMBZZZ.jpg,3.1285714285714286,70,34.833333333333336
421,The Cat Who Saw Stars (Cat Who... (Paperback)),Lilian Jackson Braun,2000,http://images.amazon.com/images/P/0515127396.01.THUMBZZZ.jpg,2.6142857142857143,70,43.333333333333336
378,The Cabinet of Curiosities,Douglas Preston,2003,http://images.amazon.com/images/P/0446611239.01.THUMBZZZ.jpg,3.342857142857143,70,38.23076923076923
1757,How Stella Got Her Groove Back,Terry McMillan,1996,http://images.amazon.com/images/P/0670869902.01.THUMBZZZ.jpg,2.257142857142857,70,37.458333333333336
582,The Hobbit: or There and Back Again,J.R.R. Tolkien,1999,http://images.amazon.com/images/P/0618002219.01.THUMBZZZ.jpg,5.014285714285714,70,32.20338983050848
1796,Serpent's Tooth : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1998,http://images.amazon.com/images/P/0380726254.01.THUMBZZZ.jpg,1.9714285714285715,70,41.5
699,Pandora : New Tales of the Vampires,ANNE RICE,1998,http://images.amazon.com/images/P/0375401598.01.THUMBZZZ.jpg,2.536231884057971,69,34.673469387755105
706,AGE OF INNOCENCE (MOVIE TIE-IN),Edith Wharton,1993,http://images.amazon.com/images/P/002026478X.01.THUMBZZZ.jpg,1.434782608695652,69,36.68888888888889
1344,Plain Jane,Fern Michaels,2002,http://images.amazon.com/images/P/0821769278.01.THUMBZZZ.jpg,2.1449275362318843,69,40.104166666666664
1385,Bitter Harvest,Ann Rule,1999,http://images.amazon.com/images/P/0671868691.01.THUMBZZZ.jpg,3.2028985507246377,69,35.08510638297872
1391,Inca Gold (Clive Cussler),Clive Cussler,1995,http://images.amazon.com/images/P/0671519816.01.THUMBZZZ.jpg,2.4927536231884058,69,44.46666666666667
1388,Pretend You Don't See Her,Mary Higgins Clark,1997,http://images.amazon.com/images/P/0684810395.01.THUMBZZZ.jpg,2.8260869565217392,69,39.69565217391305
658,Julie of the Wolves (Julie of the Wolves),Jean Craighead George,1972,http://images.amazon.com/images/P/0064400581.01.THUMBZZZ.jpg,2.5942028985507246,69,30.791666666666668
1309,The Green Mile: Coffey's Hands (Green Mile Series),Stephen King,1996,http://images.amazon.com/images/P/0451190548.01.THUMBZZZ.jpg,3.898550724637681,69,35.333333333333336
1965,I'll Take Manhattan,Judith Krantz,1987,http://images.amazon.com/images/P/0553264079.01.THUMBZZZ.jpg,1.5072463768115942,69,39.12244897959184
651,"Monster Blood (Goosebumps, No 3)",R. L. Stine,1995,http://images.amazon.com/images/P/059045367X.01.THUMBZZZ.jpg,1.463768115942029,69,33.1063829787234
740,Wild Justice,Phillip Margolin,2001,http://images.amazon.com/images/P/0061030635.01.THUMBZZZ.jpg,2.5217391304347827,69,39.4
2013,The Pull of the Moon,Elizabeth Berg,1997,http://images.amazon.com/images/P/0515120898.01.THUMBZZZ.jpg,2.8550724637681157,69,44.183673469387756
195,Big Trouble,Dave Barry,2002,http://images.amazon.com/images/P/0425184129.01.THUMBZZZ.jpg,3.246376811594203,69,33.45945945945946
915,M Is for Malice (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,1996,http://images.amazon.com/images/P/0805036377.01.THUMBZZZ.jpg,2.3768115942028984,69,40.166666666666664
1276,Obasan,Joy Kogawa,1983,http://images.amazon.com/images/P/0140067779.01.THUMBZZZ.jpg,2.9855072463768115,69,33.92
1729,Angry Housewives Eating Bon Bons (Ballantine Reader's Circle),LORNA LANDVIK,2004,http://images.amazon.com/images/P/0345442822.01.THUMBZZZ.jpg,3.2753623188405796,69,39.12068965517241
1700,Poland,James A. Michener,1990,http://images.amazon.com/images/P/0449205878.01.THUMBZZZ.jpg,1.6956521739130435,69,44.43181818181818
937,Doomsday Book,Connie Willis,1993,http://images.amazon.com/images/P/0553562738.01.THUMBZZZ.jpg,3.536231884057971,69,38.870370370370374
1854,Critical Judgment,Michael Palmer,1998,http://images.amazon.com/images/P/0553574086.01.THUMBZZZ.jpg,1.9275362318840579,69,39.44
1674,"State of Siege (Tom Clancy's Op-Center, 6)",Tom Clancy,1999,http://images.amazon.com/images/P/0425168220.01.THUMBZZZ.jpg,1.3478260869565217,69,40.87234042553192
1837,Pigs in Heaven,Barbara Kingsolver,1999,http://images.amazon.com/images/P/006109868X.01.THUMBZZZ.jpg,2.927536231884058,69,38.450980392156865
1186,Bloodsucking Fiends: A Love Story,Christopher Moore,1996,http://images.amazon.com/images/P/0380728133.01.THUMBZZZ.jpg,3.5217391304347827,69,34.96296296296296
923,Belinda,Anne Rice,1994,http://images.amazon.com/images/P/0515093556.01.THUMBZZZ.jpg,2.3333333333333335,69,32.509433962264154
353,Hitchhikers's Guide to the Galaxy,Douglas Adams,1984,http://images.amazon.com/images/P/0671527215.01.THUMBZZZ.jpg,3.2318840579710146,69,31.58490566037736
211,The Wasp Factory,Iain Banks,0,http://images.amazon.com/images/P/0349101779.01.THUMBZZZ.jpg,3.869565217391304,69,33.96296296296296
2158,Deception on His Mind,ELIZABETH GEORGE,1998,http://images.amazon.com/images/P/0553575090.01.THUMBZZZ.jpg,1.8405797101449275,69,45.16279069767442
233,Chasing the Dime,Michael Connelly,2003,http://images.amazon.com/images/P/044661162X.01.THUMBZZZ.jpg,3.347826086956522,69,42.9
185,On the Road (Penguin 20th Century Classics),Jack Kerouac,1998,http://images.amazon.com/images/P/0140185216.01.THUMBZZZ.jpg,3.5652173913043477,69,34.755102040816325
1224,Good Harbor: A Novel,Anita Diamant,2001,http://images.amazon.com/images/P/0743225325.01.THUMBZZZ.jpg,2.9411764705882355,68,40.723404255319146
145,Shock Wave (Dirk Pitt Adventures (Paperback)),Clive Cussler,1996,http://images.amazon.com/images/P/0671000306.01.THUMBZZZ.jpg,2.1323529411764706,68,41.89795918367347
